customer_id,gender,agecat,edcat,jobcat,empcat,retire,income,creddebt,othdebt,jobsat,marital,spousedcat,residecat,homeown,hometype,addresscat,default
3367-RLMPX,M,1,2,1,1,0,31,1.170498,1.526502,3,0,-1,3,0,3,1,0
4682-JCHZP,M,3,1,2,2,0,49,5.499417,4.741583,4,0,-1,1,1,1,3,1
7918-DXDWK,M,2,1,1,4,0,68,1.722168,2.833832,4,1,1,3,0,2,1,0
0245-KMDSF,F,4,3,2,2,1,16,.277856,.330144,3,0,-1,1,0,2,3,0
3564-KRXXX,F,2,2,2,2,0,36,.614556,.933444,2,1,1,5,1,1,2,0
8283-JKHZX,M,2,2,2,2,0,52,.410592,.681408,3,1,2,4,1,4,1,0
9008-KNTNG,F,1,3,5,1,0,43,1.470428,2.958572,2,0,-1,3,0,1,1,1
1590-RHJAT,F,2,3,2,1,0,39,1.395693,4.493307,2,0,-1,1,1,1,2,0
7243-HYWAL,M,4,1,5,5,1,26,.67704,2.54696,4,1,1,2,0,4,3,0
5075-HQERM,M,3,1,2,1,0,40,1.18332,5.65668,3,1,1,2,0,2,2,0
7097-ZOANP,M,1,1,1,2,0,36,.81972,2.42028,4,1,1,4,0,1,1,0
0287-STNFH,M,4,3,2,2,0,51,2.556528,2.747472,4,1,2,2,1,1,3,0
8798-HFKXF,M,4,1,2,3,1,10,.06912,.29088,4,1,1,2,0,2,3,0
0065-QYMII,F,2,2,1,2,0,45,1.14057,.92943,3,1,3,2,1,1,2,0
2774-GZQXQ,F,1,1,5,2,0,27,.471744,1.634256,2,1,1,5,1,1,1,1
6832-VNFRN,M,2,2,5,3,0,35,.131565,.603435,5,0,-1,1,0,2,1,0
6769-RERHU,M,3,2,2,3,0,72,3.995928,5.148072,5,0,-1,1,0,2,3,0
1145-JHDRR,M,3,1,5,5,1,15,.45465,.59535,3,1,1,4,1,2,3,0
1829-HOQWT,M,3,1,5,5,0,51,1.757052,4.158948,5,0,-1,1,1,1,3,0
2415-AVMWK,M,2,2,5,3,0,33,.469887,.487113,4,0,-1,4,1,4,2,0
3844-TOMPR,M,4,3,3,5,1,44,.419144,.548856,4,0,-1,1,1,3,3,0
9841-OFSDB,M,4,1,2,5,1,27,.980694,2.880306,2,0,-1,1,0,1,3,0
0545-YZVOY,F,1,1,1,2,0,16,.281424,.374576,2,0,-1,1,1,1,1,0
8975-ZSWHG,M,4,3,2,3,1,11,.356532,.446468,5,1,2,2,1,3,3,0
2162-LGKAB,M,4,2,2,2,0,38,.434112,1.389888,1,1,2,2,1,1,3,0
5204-ZDMEL,M,4,3,3,5,1,27,1.0611,2.9889,1,1,2,2,0,1,3,0
2790-JEYUW,M,2,1,2,2,0,32,1.86592,1.94208,3,1,1,6,1,1,2,0
4307-UZVHN,F,4,2,1,5,1,25,.78375,1.09125,5,1,2,2,0,2,3,0
0674-HFHGA,M,1,3,5,2,0,42,.917868,3.198132,4,0,-1,1,1,3,1,0
3749-ROOVX,F,4,2,1,3,1,11,.563134,1.009866,1,0,-1,1,0,2,2,0
5577-SQYFG,F,1,2,2,1,0,42,2.02272,7.00728,1,1,2,3,1,1,1,1
9275-EKRCP,F,3,2,2,2,0,28,3.296832,4.095168,2,1,3,4,1,1,2,1
3613-VUKDE,F,2,2,1,2,0,116,3.574424,21.597576,2,0,-1,1,1,3,2,0
3269-EWIDZ,F,1,2,3,1,0,13,.587028,.790972,2,1,2,4,0,2,1,0
9413-GSHVN,F,1,2,6,2,0,39,.890877,1.176123,2,0,-1,2,0,2,1,0
7953-ETJKT,M,1,1,2,1,0,15,.2583,1.0017,1,1,1,6,1,1,1,0
3669-BHSSE,M,1,3,2,1,0,26,1.00165,1.98835,1,1,2,2,0,2,1,0
0730-XDXIL,M,3,2,1,3,0,51,.526677,.646323,4,0,-1,1,0,2,1,0
0774-EVAEB,F,1,3,2,1,0,25,.2385,.6615,2,1,2,5,1,3,2,0
5994-IALCQ,F,4,1,6,5,1,31,1.07415,.87885,4,1,1,2,1,3,3,0
0259-MBABK,M,3,2,3,4,0,52,1.110564,2.165436,3,0,-1,1,1,1,3,0
7156-ESVAK,M,1,3,2,1,0,11,.078144,.273856,2,0,-1,1,1,1,1,0
5234-BNNLD,F,2,2,3,3,0,35,.600005,2.164995,4,1,1,4,1,1,2,0
8864-ZTTEZ,F,4,3,6,5,0,101,2.707911,5.473089,2,1,3,2,1,1,3,0
8760-GZYHO,M,1,2,6,2,0,40,2.97648,1.70352,4,0,-1,1,0,2,1,1
3779-WWSZX,F,3,3,6,3,0,53,.927553,1.351447,3,0,-1,1,0,1,3,0
7131-JUOHU,M,1,1,4,3,0,18,1.001268,.312732,3,0,-1,1,0,2,1,0
5282-SFLPP,F,2,2,2,1,0,21,.041958,.147042,1,0,-1,1,0,1,1,0
8219-GTAXM,M,1,2,1,1,0,13,.416325,.376675,2,1,2,6,1,1,1,0
9931-GLKBN,M,3,1,6,4,0,40,.3102,1.5698,3,0,-1,1,1,1,2,0
3800-RBXLQ,F,2,3,3,2,0,53,.904286,1.109714,4,1,3,4,0,2,1,0
8443-HBAGL,M,4,1,1,5,1,13,.526578,.591422,3,1,1,2,1,1,3,0
6381-XVFWO,M,4,2,6,5,1,41,.15006,.46494,3,1,1,3,1,1,2,0
0185-SYOOI,M,1,1,6,2,0,36,.647208,2.988792,1,1,1,5,1,1,1,0
0075-XCNEX,F,4,1,6,5,1,49,.94864,6.89136,2,0,-1,1,1,1,3,0
3974-DYPOS,M,3,2,2,2,0,53,1.339416,4.172584,1,0,-1,3,0,1,2,1
5994-YXQAY,F,4,1,5,5,1,17,1.182775,.874225,5,1,1,2,0,2,3,0
6618-IKFEC,F,2,1,1,2,0,29,.417078,2.308922,3,1,1,2,1,2,2,0
9229-UHMPH,M,4,1,1,4,0,49,.386022,.887978,4,0,-1,1,0,2,2,0
0473-BCLFW,F,2,1,2,2,0,28,1.70352,.81648,4,1,1,2,0,2,1,1
9280-YJBXB,F,1,1,2,1,0,24,1.150848,1.513152,1,0,-1,1,0,2,1,0
4971-VYYSF,M,1,3,1,1,0,58,.05742,1.85658,3,1,3,2,1,1,2,1
2306-QCJNN,M,1,1,1,1,0,21,1.114512,4.093488,3,1,2,5,1,1,1,1
7096-LPNAQ,M,4,1,2,4,1,9,.5085,.5085,5,0,-1,1,0,2,3,0
5792-LTIPQ,M,4,2,2,4,0,147,3.709398,7.168602,3,1,2,4,1,1,3,0
4529-HGAGR,M,4,3,4,5,1,56,.054096,.729904,4,1,2,2,1,1,3,0
8726-ZGYWV,F,3,2,1,2,0,49,1.453095,.751905,1,0,-1,3,1,1,3,0
1530-VAQTL,M,3,1,6,4,1,12,.47208,.36792,3,0,-1,1,0,2,2,0
6101-GFYMS,F,1,1,3,2,0,14,.126,.882,5,1,1,5,1,1,1,0
0484-HAZQH,M,3,1,2,5,0,49,.955696,4.238304,2,0,-1,1,0,2,3,0
6434-VHIGF,F,2,2,1,3,0,44,2.054184,2.037816,2,0,-1,1,1,1,3,0
4203-SBUPX,M,1,1,2,1,0,29,.573301,.963699,1,0,-1,1,1,3,1,0
9133-OFXRL,M,2,2,1,3,0,32,.06048,1.66752,3,1,2,2,1,1,1,0
2946-RFPKE,F,3,1,1,5,0,74,.57868,5.71132,4,1,1,2,1,1,2,0
9025-BTQHO,F,4,1,3,5,1,63,.63882,.62118,2,1,2,2,1,3,2,0
4107-SAXDV,M,2,1,2,2,0,26,1.16545,3.07255,4,1,1,2,1,3,2,0
2568-DXKTW,F,3,1,6,5,0,83,3.083284,9.200716,3,1,2,2,1,1,3,0
4148-JRXJE,F,1,3,2,1,0,24,1.4616,2.1384,4,1,3,6,1,4,1,1
3599-ENDNM,F,4,1,1,5,0,112,1.773408,8.418592,1,0,-1,1,1,1,3,0
6846-IAHDK,M,4,1,5,5,1,17,.58497,1.30203,5,1,1,2,1,3,3,0
0496-YSUIN,F,2,2,2,2,0,38,1.777146,2.744854,1,1,2,2,1,1,2,0
3495-TIBYP,M,3,2,1,5,0,166,2.075664,1.908336,3,1,2,2,1,1,3,0
1908-KTMAO,M,1,2,1,1,0,26,2.45037,2.30763,1,1,2,6,1,1,1,1
9580-GCHDP,M,1,1,2,1,0,22,.655424,.576576,1,0,-1,3,1,1,2,0
4854-SUZJU,M,1,1,6,2,0,18,.90729,.62271,5,1,2,4,0,2,1,1
1732-QLEWY,F,2,2,2,2,0,39,.450528,1.031472,2,1,1,5,1,3,2,0
3566-QNAEX,F,3,3,1,3,0,70,.4774,2.6026,1,0,-1,1,1,4,3,0
5636-ZSYSA,F,1,1,2,1,0,25,.318775,.706225,2,0,-1,1,0,1,1,0
3230-SNJUI,F,4,1,2,3,0,36,1.51956,3.01644,3,1,1,2,1,1,3,0
5323-LGYOA,M,3,2,2,1,0,43,.39732,2.18268,2,1,2,2,0,1,1,0
6693-BZQIM,M,3,1,2,4,0,58,2.787016,1.968984,5,0,-1,1,0,2,2,0
6588-QNRYP,M,2,1,1,3,0,79,1.13997,1.94103,1,0,-1,1,1,1,2,0
7714-EFNKZ,M,3,1,2,3,0,30,.58266,1.90734,2,0,-1,1,0,2,3,0
6419-RGOUN,M,4,1,6,5,1,17,.228004,.247996,4,1,1,3,1,1,3,0
4914-QMMCC,M,2,1,2,3,0,43,.73143,3.13857,5,1,1,4,0,2,2,0
3469-NINWB,M,1,1,1,2,0,26,2.30607,3.38793,3,0,-1,1,1,1,2,1
8110-HXAOH,F,2,1,4,3,0,61,.076433,.350567,4,1,2,4,1,3,2,0
0214-VGQKO,F,3,2,2,2,1,17,.200736,.343264,3,1,2,2,1,4,3,0
8430-CQHIP,M,4,2,3,4,1,15,1.05633,1.85367,4,0,-1,1,1,1,3,0
8741-XAMVI,F,1,2,2,1,0,17,1.0591,1.9159,1,0,-1,1,1,1,1,0
1895-MJWIJ,F,2,1,5,4,0,77,.971355,5.727645,2,0,-1,1,0,1,2,0
7193-YBYHE,M,2,2,2,2,0,29,.689301,3.341699,3,0,-1,1,0,2,2,1
2292-GZVDP,M,2,2,2,1,0,31,1.073251,1.685749,2,0,-1,1,1,1,2,0
9773-JPWVA,F,1,1,2,1,0,16,.478848,.913152,1,0,-1,6,0,2,1,0
1534-EHUEY,M,2,3,1,3,0,140,1.52796,5.61204,5,0,-1,1,1,1,3,0
0969-TYESG,M,3,2,1,5,0,189,4.04838,28.08162,5,0,-1,1,1,1,3,0
3244-MVWAH,F,1,1,6,2,0,16,.130368,1.421632,4,1,2,3,0,2,1,0
1903-CYEVD,F,2,3,1,2,0,64,1.519232,9.104768,2,1,3,3,0,2,2,0
9163-BYWZK,F,1,1,2,1,0,18,.3978,1.1322,1,0,-1,1,0,2,1,0
2157-YFSMS,M,4,2,2,3,1,15,.181425,.433575,3,0,-1,1,1,3,3,0
8054-HAHGY,F,2,3,1,3,0,33,.22176,2.08824,2,1,3,4,1,2,2,0
9092-UUXCD,F,2,2,4,3,0,39,2.047344,3.256656,4,1,3,3,1,3,2,0
3577-CFMCJ,F,1,3,2,1,0,69,3.534456,1.709544,2,1,3,4,0,2,1,0
6704-QTNUP,M,3,1,5,4,0,44,.8184,1.3816,3,0,-1,1,1,4,3,0
1040-FEOCD,M,4,2,6,5,1,29,1.10838,4.54662,3,0,-1,1,1,3,2,0
8857-PVCWZ,F,4,2,4,5,1,31,2.000151,4.230849,5,0,-1,1,1,3,1,0
2608-HTDTU,M,2,2,2,2,0,30,1.338,5.352,2,0,-1,2,1,1,2,1
8155-IYMTX,F,1,1,2,1,0,21,.04641,.31059,2,0,-1,2,1,1,1,0
9621-RZJRD,F,2,1,2,2,0,21,.28413,.57687,3,1,1,2,1,3,2,0
2573-DXMRN,M,1,2,6,3,0,66,4.10685,4.53915,2,0,-1,1,1,3,2,0
3950-MRZTZ,F,2,3,1,2,0,28,.075852,.120148,1,1,3,2,1,3,2,0
7962-ELMZI,F,4,1,2,3,1,13,.85748,1.35252,3,0,-1,1,0,2,1,1
5122-XTBNJ,F,4,1,2,4,0,24,2.117232,3.498768,2,0,-1,1,0,2,3,0
0295-ESGZS,M,3,1,6,5,0,86,2.410838,5.931162,3,0,-1,1,0,2,2,0
6032-RRFTJ,F,2,2,3,4,0,38,3.014958,3.027042,5,1,2,4,0,2,1,1
1011-ZQRSJ,M,3,2,5,5,0,103,2.41947,12.51553,4,0,-1,1,0,2,2,0
5845-ULPCA,F,4,1,2,3,0,25,.388325,.836675,4,1,1,2,1,1,3,0
3639-OZUAX,F,3,3,1,3,0,78,3.278262,1.479738,3,1,2,2,1,1,3,0
2402-EJAEX,M,3,1,2,3,0,36,.40572,1.35828,1,0,-1,1,0,2,3,0
3070-ZCPHC,F,3,2,6,4,0,196,5.134612,7.997388,4,1,3,4,1,1,3,0
1377-QFCXE,M,1,3,3,1,0,37,3.953376,1.929624,1,0,-1,1,0,2,1,1
1759-XCCYW,F,3,1,3,4,0,99,2.496483,12.452517,5,1,1,3,1,1,3,0
2099-DXHZJ,M,3,2,1,4,0,72,1.242648,1.133352,4,0,-1,1,0,2,3,0
4477-HUHXT,M,3,3,2,2,0,140,4.39082,6.66918,2,1,2,2,1,1,2,0
6718-BTZWK,F,4,2,3,5,1,65,4.52985,2.94515,5,1,2,2,1,1,3,0
2213-BBMID,M,3,1,5,4,0,35,.685965,4.249035,5,1,1,3,1,1,3,0
7000-TQLJG,F,3,1,1,3,0,41,1.986942,6.090058,2,0,-1,1,1,2,3,0
3414-VYXSN,F,4,1,1,4,0,55,.76032,4.51968,4,0,-1,1,0,1,3,0
8177-VLTUD,M,1,3,1,1,0,55,.97097,4.03403,2,1,3,2,1,3,1,0
3032-IYNLT,F,4,3,3,5,1,28,.172312,.303688,3,0,-1,1,1,4,3,0
2046-PPUMM,M,3,2,1,4,0,48,1.942512,4.921488,4,0,-1,1,1,1,3,0
6934-VGSYD,M,2,2,2,2,0,45,.88452,2.35548,4,1,2,4,0,2,2,0
9384-DHDVG,F,2,2,2,2,0,43,1.423343,1.973657,2,0,-1,1,1,1,1,0
1271-AKNQP,M,1,2,1,1,0,39,4.76502,3.22998,3,0,-1,3,1,1,1,1
5060-AXHYG,F,4,2,6,4,1,12,.312708,.923292,4,0,-1,1,1,3,3,0
4245-QPWTI,M,3,2,2,3,0,59,.097704,3.973296,4,1,2,2,0,2,2,0
1255-CJVQF,F,1,2,1,1,0,55,1.629705,4.915295,2,0,-1,1,1,3,1,0
0096-MEWVS,M,4,3,5,5,0,199,13.676872,14.581128,2,0,-1,1,1,1,3,1
3117-UJBTO,F,2,2,2,1,0,29,1.087152,2.740848,5,0,-1,3,1,4,1,1
4622-CBVSV,M,3,1,1,4,0,76,.66576,2.37424,4,0,-1,1,1,1,3,0
1336-UESZS,F,1,2,3,1,0,16,.43176,1.24824,2,1,1,5,1,3,1,0
3329-GQQMU,M,4,1,6,5,1,15,.36372,.47628,2,1,1,2,1,1,3,0
7670-YFLSG,F,4,1,3,5,1,33,3.39306,3.60294,2,0,-1,1,1,1,3,0
5781-IXOVB,M,1,2,2,1,0,17,.110976,.705024,3,0,-1,1,0,2,1,1
8127-PNCMV,M,4,1,3,5,1,13,.467376,.624624,2,0,-1,1,1,4,3,0
9805-LDDJF,F,3,2,6,5,0,104,2.20064,7.36736,2,0,-1,1,1,1,3,0
9420-ZBZNT,M,1,2,2,1,0,44,.483912,.660088,2,0,-1,2,1,1,1,1
8283-XVXFK,M,3,1,2,2,0,30,1.29471,1.79529,2,1,1,4,1,1,2,0
4125-JEGMF,M,4,2,2,2,0,21,.057057,.173943,3,1,2,2,1,3,3,0
6921-FAYCP,F,1,1,2,1,0,20,.30192,1.73808,3,1,2,4,0,2,1,0
2081-ISEOD,F,4,2,2,3,0,49,3.392613,4.300387,4,0,-1,1,0,2,2,0
5288-SMWVG,M,4,2,2,3,0,75,7.58835,9.73665,4,0,-1,1,0,1,2,0
7043-AMDIA,M,2,3,6,2,0,75,.3888,4.4112,1,1,2,2,1,1,1,0
3465-OHGCF,M,2,3,2,2,0,45,.88074,2.89926,1,0,-1,1,1,1,1,0
5590-LSNXU,M,4,1,2,2,0,22,.048664,3.427336,4,0,-1,3,0,1,3,0
0946-WNQOP,M,3,3,2,2,0,39,.883584,1.612416,2,0,-1,1,1,1,1,0
8554-HQYEB,M,4,1,1,5,1,13,.631605,.395395,5,0,-1,1,1,3,3,0
0880-MQQYX,M,2,1,1,3,0,46,1.319096,1.762904,2,0,-1,1,0,2,1,0
0241-PBZDI,F,3,1,1,4,0,43,.787545,3.985455,2,1,1,2,0,2,2,0
0659-DLSQN,M,3,2,6,5,0,300,4.878,4.122,5,0,-1,2,0,2,2,0
2260-FXKSX,F,4,2,1,4,0,191,1.622736,25.881264,2,0,-1,1,0,2,3,0
1625-KRKHE,M,3,3,5,5,0,240,12.91704,12.76296,1,1,2,2,1,1,3,0
8827-CUCJQ,M,1,2,2,1,0,33,1.02102,2.90598,1,1,2,4,1,3,1,1
9307-OCMOT,F,2,1,2,1,0,30,.39744,1.04256,1,0,-1,3,1,1,2,0
6720-HPBTY,F,1,3,3,2,0,64,2.440704,8.311296,4,0,-1,1,1,4,2,1
1325-GICDT,F,4,2,1,5,1,36,.96444,2.41956,2,0,-1,1,1,1,3,0
6100-MTWAL,M,2,2,5,3,0,34,2.22224,4.23776,4,0,-1,1,1,1,1,0
6410-GDAMY,F,1,2,2,1,0,27,1.66455,2.03445,4,1,1,2,0,2,1,1
7760-QTGSM,F,2,2,1,2,0,51,1.634346,.864654,4,1,1,2,1,4,3,0
3973-PSPFX,F,4,3,6,5,1,66,1.18305,3.76695,5,0,-1,3,0,2,3,0
1157-OKUFI,M,1,1,2,1,0,19,.294576,.788424,1,0,-1,1,0,2,1,0
3629-JNGWB,M,4,3,2,3,0,67,2.317865,10.211135,2,0,-1,1,1,1,2,1
2468-IUCLY,M,1,2,1,1,0,22,.101024,1.130976,4,0,-1,1,0,2,1,0
9565-OTSMI,M,4,1,1,3,0,55,4.65476,3.54024,5,1,1,2,1,1,3,1
4169-EOFDA,F,2,3,2,1,0,26,2.467998,1.666002,3,1,3,3,1,2,2,0
7649-AOYSX,M,1,1,6,2,0,20,.69696,4.58304,3,1,2,3,1,1,1,0
3296-CUSUI,M,2,1,3,3,0,41,.366048,.904952,3,0,-1,1,1,3,2,0
4176-ZMRNW,F,4,2,2,2,1,13,.07163,.68237,1,1,1,4,1,4,2,0
4332-CQNUI,F,1,2,2,1,0,32,.051456,.204544,1,1,3,5,1,3,1,0
6300-REKVQ,M,2,3,5,3,0,99,.838629,3.418371,4,0,-1,1,1,1,2,0
4585-FVDRK,M,3,3,3,4,0,189,3.701376,9.906624,4,0,-1,2,1,1,2,0
0333-LGBKQ,F,3,3,2,2,0,78,1.701648,6.176352,1,1,2,5,1,1,2,0
0207-MAEFF,M,3,1,1,3,0,43,2.516919,5.180081,4,1,1,2,1,3,2,1
8837-TXECB,F,4,1,3,5,1,76,10.261976,3.494024,2,1,2,2,1,1,3,0
0901-LTWAS,F,4,1,3,5,1,37,4.535312,2.420688,5,0,-1,1,1,1,3,0
2546-DBWJW,F,4,1,1,5,0,212,34.94502,50.91498,5,0,-1,1,1,1,3,1
8614-OHKGZ,F,1,1,2,1,0,20,.20952,.87048,1,1,1,4,1,3,2,0
5937-LTCIY,F,3,1,1,3,0,36,.68724,.96876,4,1,1,2,1,1,2,0
1271-ZBOHT,M,1,2,3,3,0,28,.08792,.19208,4,0,-1,2,1,1,2,0
3593-GLJGU,F,2,2,4,3,0,37,.461205,1.203795,4,0,-1,1,0,2,2,0
8696-IIALE,M,3,3,5,5,0,187,4.615534,10.718466,4,1,3,6,1,1,2,0
3813-BLKPD,F,3,2,5,5,0,100,.5508,10.2492,2,0,-1,1,0,2,2,0
7651-RUIKW,M,4,1,2,3,1,13,.280098,.070902,4,1,2,2,0,2,3,0
6019-LPEPY,F,2,2,2,2,0,21,2.172534,1.460466,1,0,-1,3,1,1,1,0
7408-OHDOD,M,3,2,2,2,0,44,1.205204,.686796,2,1,2,2,1,1,2,0
3082-IMDPG,M,2,3,2,2,0,41,1.732004,3.105996,5,0,-1,1,1,1,2,0
4868-EUHFE,F,4,2,1,5,0,107,.652914,11.438086,4,0,-1,1,1,1,3,0
6432-CIFKH,F,3,3,6,5,1,65,.98605,1.41895,3,0,-1,1,1,1,2,0
3382-VXHGP,F,3,2,5,4,0,112,5.599664,13.776336,3,0,-1,1,1,3,2,0
6856-YIAEH,M,3,2,2,2,0,45,.52038,4.78962,2,0,-1,2,0,2,2,0
6619-NFGND,F,2,3,2,2,0,72,4.021416,3.250584,3,0,-1,1,1,1,3,0
0377-BMGNF,M,1,2,2,1,0,11,.591668,.717332,5,0,-1,1,0,2,1,1
5657-PLJBC,M,4,3,1,4,0,140,.61992,5.12008,3,1,2,2,0,1,3,0
5650-EVUCB,M,4,1,2,3,0,38,.11837,3.26363,4,0,-1,1,0,2,2,0
0997-DHGUS,F,4,1,2,3,0,47,3.644004,3.029996,3,0,-1,1,0,2,3,0
1706-TJDKQ,M,2,2,2,1,0,124,3.649568,9.246432,1,1,1,4,1,1,2,0
5694-HBCOG,F,4,3,6,5,1,115,1.46625,.48875,5,0,-1,1,1,1,3,0
1801-HMGYJ,M,2,1,2,3,0,38,1.39916,3.92084,2,1,1,4,1,1,2,0
7329-BYTIX,M,1,2,6,1,0,23,.150535,1.620465,1,0,-1,2,1,1,1,0
5753-WURGW,M,3,1,1,5,0,70,1.281,5.719,5,0,-1,1,0,2,2,0
0175-RXWKD,M,2,3,1,2,0,121,2.459688,5.526312,2,0,-1,2,0,2,2,0
6961-NXXWM,F,2,1,1,3,0,28,.451472,1.172528,5,1,1,4,1,3,2,0
0571-TKNYC,F,4,2,2,3,0,61,2.26493,7.37307,4,0,-1,1,0,1,3,0
9666-APZSI,M,3,1,2,3,0,51,.76245,.56355,2,0,-1,2,1,1,2,0
8448-QJUSV,F,3,2,5,4,0,71,.755298,1.161702,5,1,2,3,1,1,3,0
4512-QZARO,M,4,2,6,5,1,18,.23355,1.11645,5,1,3,2,0,2,3,0
7094-LABZL,F,3,3,5,4,0,110,6.86961,19.86039,3,1,3,4,0,2,3,0
7585-BLERL,F,1,2,2,1,0,21,.419328,1.764672,1,1,2,5,0,1,1,1
9147-UCTTK,M,2,2,1,3,0,35,2.56578,1.73922,2,0,-1,3,1,1,2,1
4188-PKQAG,F,4,2,2,4,0,75,1.45635,4.01865,3,0,-1,2,0,2,3,0
5120-JLDGX,F,4,1,3,5,0,128,2.740608,12.235392,4,1,1,2,1,1,2,0
7557-OPFQJ,M,3,1,3,5,0,112,1.315104,5.068896,4,0,-1,1,1,3,2,0
5399-JZISK,F,4,2,2,2,1,9,.254232,.708768,4,1,2,2,0,2,3,0
9216-BKBCZ,F,2,2,6,5,0,64,.668928,4.323072,5,1,3,2,1,3,3,0
9210-HWJDF,F,4,1,1,5,1,16,.82656,1.41344,3,0,-1,1,1,1,3,0
2502-XDIQQ,F,4,2,1,5,0,193,6.612759,9.020241,4,1,1,2,1,3,3,0
1967-YFBTR,F,4,2,2,3,0,63,.475398,2.611602,4,0,-1,1,0,2,1,0
3043-IUFYI,F,4,2,6,5,1,33,.407682,2.463318,5,1,3,2,1,3,3,0
4002-WZBSI,F,3,2,1,2,0,42,.887376,2.304624,1,0,-1,1,1,1,2,0
1906-KYFYD,M,1,2,2,1,0,45,3.007485,1.357515,1,0,-1,1,0,2,1,1
8273-PJOPU,F,1,2,2,1,0,23,1.272153,2.844847,1,0,-1,2,0,2,2,0
2634-HAZOM,F,2,2,5,4,0,71,2.723276,9.488724,4,0,-1,3,0,2,2,0
5830-QSKTU,M,1,1,2,1,0,16,.12,.68,1,0,-1,2,1,1,1,0
3925-KIRVM,M,3,1,2,2,0,32,.05568,.58432,1,1,1,2,1,3,2,0
0838-RTKHF,M,2,2,2,1,0,46,.437184,1.770816,1,1,2,3,0,2,2,1
5965-GWDKN,M,4,1,2,3,1,14,.288204,.733796,3,1,1,2,0,2,3,0
1521-PHEZS,M,3,2,2,3,0,116,.45472,7.66528,3,1,2,2,0,2,2,0
8640-BFAMX,F,2,1,6,4,0,35,1.72788,1.84212,1,1,1,3,0,2,2,0
1012-XTNDZ,F,4,2,2,3,0,45,3.35268,2.90232,5,1,2,2,1,1,2,1
6145-RADER,F,4,1,3,5,1,26,.658008,2.227992,4,0,-1,1,0,2,3,0
0947-UNZSX,M,4,1,2,4,1,13,.32045,.43355,3,1,1,2,0,1,3,0
0748-TGWIC,M,4,1,2,3,0,19,.217512,2.803488,2,1,2,2,0,1,3,0
3595-XQQZD,M,2,3,6,4,0,97,1.99044,9.64956,5,1,3,2,1,3,2,0
6734-XIJWN,F,1,2,3,1,0,22,.54747,1.76253,1,1,1,3,0,2,1,0
8589-DSDWU,F,1,1,2,1,0,16,.286224,.785776,1,0,-1,1,0,3,1,1
1829-HJSZM,M,3,1,2,2,0,31,.263655,2.247345,4,1,2,2,1,1,3,0
4448-ACCSV,F,4,2,2,3,1,21,.657594,1.484406,3,0,-1,1,1,3,3,0
4150-LOYSG,F,1,1,1,2,0,28,.063168,.104832,3,1,1,4,0,2,1,0
1095-FWVOH,M,3,2,5,5,0,166,2.480372,7.811628,4,0,-1,1,1,1,2,0
7539-VNDPA,M,1,2,2,1,0,30,1.62495,1.82505,4,1,2,4,1,1,2,1
5863-BNAKC,F,4,1,4,5,1,23,1.714374,1.114626,5,0,-1,1,1,1,3,0
1750-AJBXR,F,1,2,1,2,0,46,.476008,1.915992,1,1,3,6,1,3,2,0
2633-WBDKD,M,4,3,5,5,0,76,3.98772,8.55228,5,0,-1,1,1,3,3,0
2390-XDYTM,F,4,2,1,3,0,42,.81144,3.05256,5,0,-1,1,0,1,2,0
9737-NAPYL,M,2,3,2,2,0,36,2.286144,.737856,4,1,3,4,0,3,2,0
8385-GQNSY,M,2,1,6,5,0,89,2.078862,2.460138,5,1,2,3,1,1,3,0
9708-BWIPR,F,4,1,6,5,1,14,.952952,1.665048,4,0,-1,1,1,1,3,0
6431-MGQPP,F,1,2,2,1,0,45,.52767,1.31733,1,0,-1,1,1,1,1,0
2202-FEVJL,F,1,2,1,1,0,16,.4848,1.1312,1,1,1,5,1,1,1,1
2676-DZCXA,F,1,3,5,1,0,23,.94047,2.39453,1,0,-1,1,0,4,1,0
0240-SQRFR,M,1,2,2,1,0,16,.438048,.425952,1,0,-1,5,1,4,1,0
1095-ANRKQ,F,2,2,6,3,0,48,1.815168,6.008832,5,0,-1,1,0,1,2,1
8712-DNMYJ,F,4,1,6,5,0,142,9.55944,4.92456,5,0,-1,1,0,2,3,0
4133-GMNOT,F,2,1,2,1,0,33,.698445,2.040555,3,1,2,4,1,1,2,0
3350-XQPMK,F,3,2,6,5,0,451,7.379262,29.151738,4,1,2,2,1,3,3,0
4017-PPVXB,M,4,3,1,4,1,10,.0322,.1678,3,0,-1,1,0,1,3,0
3599-OEAOM,F,2,1,1,3,0,25,.6439,.5311,2,1,1,3,0,2,1,0
2670-ICDNP,F,1,2,2,1,0,22,.711568,.432432,1,0,-1,3,0,2,1,1
7508-DYEXL,M,4,2,6,5,0,108,5.8401,5.2839,4,1,1,2,1,3,3,0
1350-OCKEY,F,1,1,2,1,0,13,.8905,.8905,3,0,-1,2,0,2,1,1
6382-EZLVG,F,2,1,6,3,0,82,1.271328,1.844672,3,0,-1,1,1,1,3,0
6580-QMHZM,F,4,1,6,5,0,236,2.305248,15.158752,4,0,-1,1,1,3,3,0
1466-DHPAT,F,4,1,6,5,1,24,1.87392,1.96608,4,0,-1,1,0,2,3,0
5692-CPUNO,M,4,3,5,5,0,90,6.95268,9.06732,3,0,-1,1,0,2,3,0
5435-QTTIR,M,3,1,6,5,0,118,5.97493,5.23507,3,0,-1,1,1,1,2,0
